from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait
1023046901,1285091330,81,93,30.839,52.376
1033206149,1285091330,40,87,21.828,36.526
1033206156,1285091330,103,110,31.345,58.195
1043253537,1285091330,66,99,10.556,17.029
1043302466,1285091330,91,103,32.738,59.716
1013009448,1285091330,131,158,26.481,38.397
1023205531,1285619270,81,111,30.162,41.347
1013071984,1285762500,240,1609,0.0,0.0
1003963976,1295044097,140,172,41.686,50.773
1043206329,1295044097,171,189,34.979,56.942
1033297429,1295044097,45,71,27.676,31.195
1023000999,1295144046,136,451,3.998,21.648
1013991850,1295144046,59,59,26.424,63.937
1003876236,1295144046,216,452,5.119,27.385
1033297429,1295736908,51,117,15.991,32.668
1043206329,1295736908,177,194,35.546,61.642
1003815978,1295780476,94,94,2.213,3.376
1043326127,1295780476,192,432,0.315,3.848
1013233865,1295780476,76,78,11.256,33.338
1013226026,1295780476,94,137,37.496,46.068
1043218654,1295780476,42,60,42.05,47.04
1043294747,1295780476,43,68,16.412,21.591
1033542980,1295780476,68,68,4.309,4.63
1023094851,1295780476,206,210,32.81,59.594
1013991850,1295780476,346,356,24.312,52.315
1013973387,1295780476,139,213,22.047,43.093
1023251428,1295780476,108,112,0.313,1.44
1043206329,1295785699,201,225,44.653,62.847
1003907775,1295785699,163,184,8.755,30.49
1003906751,1295805794,55,86,26.709,42.478
1003910712,1295805794,24,144,8.861,23.585
1013920735,1295805794,103,147,41.265,48.416
1003862566,1295805794,62,64,40.891,57.548
1043232879,1295805794,187,201,27.821,49.327
1033514773,1295805794,123,191,29.487,37.479
1043299464,1306297916,71,75,41.333,63.63
1013179860,1306297916,170,202,22.554,43.551
1023099074,1306889597,43,70,22.671,37.447
1043205008,1306889597,85,169,15.58,35.367
1043232879,1306889597,559,637,7.116,26.026
1003906751,1306889597,214,406,10.995,33.735
1013920735,1306889597,249,343,41.805,60.112
1013386929,1306889597,115,167,29.138,51.454
1003862566,1306889597,220,228,21.925,51.395
1003224155,1306889597,133,138,0.413,1.3
1043215882,1316018070,28,66,16.5,27.157
1043351471,1316043524,160,251,17.084,36.376
1003112277,1316043524,74,96,27.802,45.944
1003198359,1316043524,380,406,5.059,22.372
1003075862,1316043524,128,165,28.164,43.657
1003854258,1316043524,140,177,25.062,49.65
1013348705,1316043524,58,58,11.724,33.115
1043281710,1316043524,110,140,40.321,52.725
1013962687,1316043524,108,108,19.713,58.064
1023019429,1316043524,54,66,36.061,58.353
1023076882,1316043524,62,86,33.174,39.276
1023078243,1316043524,344,364,15.294,44.521
1033191986,1316043524,661,772,41.351,62.755
1033187810,1316043524,263,376,20.019,47.802
1033297429,1316043813,15,57,19.263,18.95
1033297429,1316138639,44,332,0.0,0.0
1013958776,1316191273,40,62,48.694,60.717
1013991850,1316367964,68,69,25.638,61.0
1003113200,1316367964,51,66,1.015,6.247
1013179860,1316367964,120,143,11.972,33.056
1033313127,1316367964,41,60,13.05,34.025
1043206329,1316983810,57,60,41.75,61.109
1043232879,1326030156,56,61,36.492,62.825
1033187810,1326057001,319,651,1.636,13.218
1033297429,1326130642,89,149,33.879,49.545
1043206329,1326130642,337,373,43.74,57.599
1043232879,1326130642,58,60,46.7,60.725
1003963976,1326130642,193,252,42.917,50.703
1013903921,1326176215,537,599,0.18,4.413
1023312444,1326279746,22,65,11.969,10.545
1033297429,1336104280,129,157,45.936,62.541
1043215882,1336104280,41,59,40.814,55.973
1013013234,1336104280,107,112,18.893,50.926
1033215157,1336104280,50,50,11.66,30.332
1013233865,1336119627,57,59,3.746,24.412
1023454592,1336119627,271,279,4.183,6.656
1013226026,1336154202,59,107,34.449,38.877
1013991850,1336154202,75,77,32.571,39.992
1023099074,1346221736,28,74,28.216,42.358
1033226592,1346342573,113,177,0.023,0.301
1033191986,1346342573,160,219,29.753,47.048
1013342062,1356561856,40,56,15.589,21.919
1013179860,1356561856,169,202,19.718,33.23
1003819772,1356561856,107,111,29.279,45.155
1033488432,1356561856,113,138,22.341,56.264
1033472592,1356561856,464,564,20.594,38.596
1043250186,1356561856,192,306,26.471,46.22
1023205531,1356561856,45,75,18.8,29.311
1013996222,1356561856,90,94,25.745,43.222
1033472592,1366644361,46,55,42.491,59.383
1013991850,1366870032,145,148,23.459,57.068
1023094851,1366870032,83,86,27.523,48.075
1033246640,1366872053,194,241,18.548,41.715
1013064153,1366872053,55,55,43.255,59.286
1003811696,1366872053,76,78,38.256,70.313
1003855537,1366872053,96,147,35.224,44.864
1043232879,1366872053,368,394,34.431,62.265
1023094851,1366895716,88,89,32.101,60.805
1023103462,1366895716,117,149,19.128,47.137
1013991850,1366895716,145,153,35.235,62.013
1013973387,1366895716,65,124,16.395,50.377
1033532585,1366895716,39,56,15.339,35.22
1023103462,1376671834,50,62,49.065,52.019
1013064831,1376671834,329,615,0.0,0.0
1033191986,1376677070,171,289,21.488,32.304
1023195807,1376677070,46,66,27.076,34.447
1003854258,1386667244,188,427,2.513,13.332
1033472592,1386699148,58,66,43.621,67.368
1043206329,1396160768,128,153,31.418,68.021
1013945096,1396704094,121,785,0.0,0.0
1043218654,1396704094,50,69,37.812,55.476
1003245739,1396704094,27,324,0.0,0.0
1003104571,1396738720,232,375,0.0,0.0
1033500566,1396767430,54,400,0.0,0.0
1033532585,1396767430,55,59,48.339,49.887
1043206329,1396767430,124,140,45.364,46.233
1043288509,1396767430,50,64,40.891,68.109
1043218654,1396767430,62,121,30.025,37.852
1003833872,1396767430,111,456,0.0,0.0
1033225073,1396767430,106,478,0.117,2.561
1033191986,1396767430,49,77,31.416,30.144
1003098963,1396882205,33,112,0.259,1.976
1003077728,1396882205,210,369,1.892,10.788
1003050972,1396882205,116,145,1.2,4.418
1003063314,1396882205,343,374,38.348,58.468
1003149147,1396882205,49,51,32.863,64.733
1043318157,1396882205,46,57,49.333,60.169
1043319486,1396882205,733,924,2.417,8.04
1003019902,1396882205,213,294,8.31,26.479
1003248733,1396882205,56,81,48.42,57.372
1003855537,1396882205,98,175,38.537,39.796
1003860982,1396882205,27,59,29.39,50.259
1013071984,1396882205,81,175,21.211,38.155
1013064989,1396882205,344,608,1.158,9.877
1013064831,1396882205,71,127,39.457,59.473
1003990110,1396882205,50,51,3.196,8.433
1003991167,1396882205,153,254,38.965,47.709
1013004142,1396882205,249,331,1.779,10.856
1013009448,1396882205,1601,1734,4.819,13.609
1003903139,1396882205,428,1182,1.127,8.462
1003897380,1396882205,72,113,34.77,43.076
1003908435,1396882205,107,188,9.234,33.985
1013453729,1396882205,109,110,5.809,17.709
1013928506,1396882205,188,324,0.62,7.918
1013908730,1396882205,86,121,37.942,51.233
1013107697,1396882205,989,1034,5.814,16.577
1013118090,1396882205,194,334,2.871,21.212
1013118082,1396882205,63,63,1.54,9.005
1013179860,1396882205,76,81,46.975,48.802
1013201649,1396882205,177,178,4.112,18.207
1043281710,1396882205,87,158,30.481,37.738
1043294747,1396882205,41,77,25.558,24.923
1043288509,1396882205,51,70,40.657,48.604
1043296890,1396882205,75,76,45.053,63.873
1043302466,1396882205,3357,3822,10.106,29.187
1043229495,1396882205,402,1029,5.275,17.821
1043219165,1396882205,41,51,44.333,43.812
1043220320,1396882205,100,198,2.273,14.801
1043218654,1396882205,155,248,42.48,53.745
1043226293,1396882205,62,62,7.774,19.327
1043215882,1396882205,35,58,31.517,34.952
1043250186,1396882205,44,55,45.473,49.89
1043253537,1396882205,127,247,2.826,15.465
1043205008,1396882205,35,73,25.753,33.604
1033482393,1396882205,71,72,20.764,39.568
1033472592,1396882205,136,148,39.345,54.362
1033311360,1396882205,296,299,37.06,61.76
1033311196,1396882205,47,54,41.63,41.617
1033326335,1396882205,42,60,42.967,53.625
1033293154,1396882205,39,176,1.966,8.155
1033293147,1396882205,122,125,38.704,57.119
1033297429,1396882205,144,200,44.005,51.264
1033206149,1396882205,600,891,2.584,16.812
1033206156,1396882205,1527,1631,2.593,10.535
1033246640,1396882205,132,135,40.8,47.569
1033230404,1396882205,248,273,5.766,21.739
1033187810,1396882205,79,107,47.159,53.801
1033191986,1396882205,378,458,49.692,58.068
1033168059,1396882205,226,234,36.859,61.476
1023434438,1396882205,92,101,3.832,14.679
1033100763,1396882205,52,90,37.989,39.597
1023351848,1396882205,356,367,2.621,5.854
1023307022,1396882205,225,228,4.268,12.873
1023312444,1396882205,204,756,1.315,7.571
1023253549,1396882205,33,93,16.054,23.135
1023252566,1396882205,188,190,6.547,16.824
1023262466,1396882205,91,181,3.63,21.285
1023205531,1396882205,47,75,43.32,44.43
1023192135,1396882205,77,141,6.177,27.461
1023220753,1396882205,70,158,0.892,4.628
1023019429,1396882205,34,58,23.103,29.655
1023000999,1396882205,69,93,43.129,47.073
1013936079,1396882205,82,163,19.589,23.547
1013957976,1396882205,48,62,42.919,45.99
1013958776,1396882205,557,784,23.26,44.719
1023105145,1396882205,79,80,6.3,25.77
1023105137,1396882205,81,108,2.157,6.68
1023105152,1396882205,616,750,3.012,19.875
1023100435,1396882205,131,365,0.258,2.023
1023165909,1396882205,209,848,0.232,1.408
1023076882,1396882205,39,60,23.7,31.576
1023065232,1396882205,55,83,35.831,45.097
1023069887,1396882205,175,178,4.736,17.978
1023046901,1396882205,1440,1530,6.36,21.09
1023046554,1396882205,92,164,18.274,25.003
1033191986,1407004211,192,297,28.256,41.214
1033191986,1407807688,79,82,40.476,47.066
1013179860,1417938846,71,82,35.049,42.548
1003862566,1417983099,408,431,44.691,71.649
1013905322,1417983099,50,53,42.057,80.928
1013908730,1417983099,124,134,40.052,61.32
1013273044,1417983099,102,104,43.702,67.243
1013233865,1417983099,73,74,18.068,49.915
1013071984,1417983099,132,371,12.981,33.181
1003897380,1417983099,53,77,31.727,42.667
1043300288,1417983099,85,100,41.05,63.151
1043232879,1417983099,485,521,42.194,66.607
1033391008,1417983099,59,60,20.633,39.618
1023103462,1417983099,121,138,47.993,62.083
1013957976,1417983099,40,50,39.96,43.7
1023000999,1417983099,90,125,29.904,44.899
1023004041,1417983099,82,92,30.783,61.308
1023205531,1417983099,46,56,34.875,54.682
1033191986,1417983099,139,156,49.949,73.404
1013026806,1427003052,319,341,0.0,0.0
1033191986,1427132125,36,50,32.4,51.227
1033187810,1427132125,35,68,27.853,41.667
1023103462,1427132125,45,65,34.323,39.69
1013991850,1427132125,65,67,49.075,64.187
1003862566,1427132125,140,145,48.428,59.584
1013179860,1427132125,39,51,36.02,35.381
1003202292,1427152073,72,73,20.151,17.399
1013236892,1427584655,16,136,0.0,0.0
1003031261,1437194669,39,51,38.451,54.151
1003013160,1437194669,58,91,33.066,44.959
1043351471,1437194669,232,469,1.021,9.477
1003075862,1437194669,96,130,32.277,50.883
1003202292,1437194669,202,253,0.494,4.453
1003198359,1437194669,429,462,0.608,12.571
1003168287,1437194669,262,265,2.777,22.37
1003112277,1437194669,44,60,49.75,56.962
1003153743,1437194669,52,84,38.464,46.08
1003819277,1437194669,836,1615,0.133,2.416
1003813874,1437194669,196,425,0.0,0.0
1003862566,1437194669,2042,2229,25.269,50.659
1003855537,1437194669,64,88,39.898,44.567
1003854258,1437194669,68,82,39.476,66.837
1013908730,1437194669,420,631,19.174,43.077
1013905322,1437194669,299,444,7.561,17.691
1013386929,1437194669,50,60,47.067,57.071
1013348705,1437194669,65,65,22.077,55.417
1013313626,1437194669,56,56,25.857,51.954
1013285972,1437194669,506,713,0.419,6.035
1013233279,1437194669,236,246,29.024,51.074
1013233865,1437194669,141,143,27.308,60.884
1013273044,1437194669,510,545,0.982,8.127
1013179860,1437194669,184,200,28.535,35.694
1003906751,1437194669,77,99,47.323,57.043
1003905969,1437194669,98,170,23.765,43.178
1003922881,1437194669,41,64,23.344,38.16
1003903121,1437194669,41,59,44.492,47.863
1003897380,1437194669,79,122,42.631,53.272
1003991167,1437194669,284,451,41.714,41.511
1013071984,1437194669,129,239,26.987,47.223
1013042910,1437194669,349,360,2.536,17.205
1033323159,1437194669,49,56,47.714,52.482
1033313127,1437194669,79,130,26.585,35.972
1033297429,1437194669,179,259,40.95,54.319
1033278429,1437194669,36,72,30.917,49.07
1033368543,1437194669,24,56,0.0,0.0
1033391008,1437194669,411,421,18.869,47.511
1043205008,1437194669,82,142,27.282,40.357
1043206386,1437194669,55,55,29.509,46.117
1033500566,1437194669,19,71,11.169,12.557
1043281710,1437194669,104,142,38.155,51.434
1043294747,1437194669,57,106,26.16,29.657
1043288509,1437194669,63,93,35.258,56.054
1043299464,1437194669,202,335,1.896,12.02
1043300288,1437194669,582,914,9.131,29.052
1043296262,1437194669,292,299,0.759,6.972
1043232879,1437194669,2772,3300,12.898,38.101
1033100763,1437194669,78,124,44.476,49.096
1023454592,1437194669,234,245,25.229,40.438
1023195807,1437194669,364,487,43.883,63.11
1023205531,1437194669,225,375,25.416,41.839
1023204278,1437194669,38,62,0.113,0.889
1023253549,1437194669,41,66,20.394,32.504
1023295664,1437194669,72,77,43.091,64.397
1023327814,1437194669,35,67,26.493,27.107
1023309747,1437194669,54,86,11.953,39.599
1033187810,1437194669,337,550,13.642,32.999
1033191986,1437194669,2699,4692,23.114,45.973
1033206149,1437194669,52,62,44.484,45.885
1033227764,1437194669,247,251,1.789,16.31
1033246640,1437194669,91,99,31.192,59.93
1033144647,1437194669,48,54,47.148,43.813
1023099074,1437194669,64,106,23.925,31.269
1023065232,1437194669,177,319,30.429,46.448
1023078243,1437194669,345,367,20.153,42.78
1023076882,1437194669,63,103,26.33,32.129
1023046554,1437194669,151,219,25.379,37.846
1013936079,1437194669,156,324,19.46,28.437
1013958776,1437194669,370,526,33.568,55.973
1013957976,1437194669,164,245,36.486,54.133
1013962687,1437194669,87,87,14.126,44.284
1023004041,1437194669,346,428,4.626,21.77
1023000999,1437194669,246,326,17.095,39.981
1023019429,1437194669,298,500,22.792,40.049
1023009818,1437194669,91,158,33.165,37.384
1013179860,1437223302,65,72,48.819,54.619
1043299464,1437223302,93,102,15.706,47.894
1023099074,1437307535,27,65,19.385,22.941
1043232879,1437307535,61,76,16.382,26.729
1033313127,1437307535,31,79,9.911,26.099
1013179860,1437307535,44,61,17.852,31.352
1043232879,1437429552,181,193,26.813,47.762
1033246640,1437429552,59,64,22.094,54.42
1013179860,1447571658,349,426,14.315,33.092
1013233279,1447571658,405,432,1.588,6.278
1003819277,1447571658,79,113,46.991,61.311
1003202292,1447571658,104,113,27.841,40.086
1033316484,1447571658,39,59,26.525,52.921
1033313127,1447571658,101,192,12.365,30.121
1043299464,1447571658,166,207,7.44,24.832
1023434248,1447571658,33,219,7.438,23.481
1033103551,1447571658,48,52,48.827,61.402
1003112277,1447639398,77,108,26.519,44.571
1003854258,1447639398,186,242,12.814,34.782
1033459672,1447688775,83,85,0.0,0.0
1033356506,1457323164,80,94,0.0,0.0
1003111071,1457323164,83,89,0.0,0.0
1013182476,1457323164,142,149,0.0,0.0
1023286176,1457323164,101,107,0.0,0.0
1003854258,1457640674,61,71,31.845,54.245
1023337979,1467460725,97,100,43.18,59.801
1033215157,1467460725,105,106,20.132,46.305
1033225073,1467460725,46,83,34.253,32.85
1013013234,1467460725,151,154,35.799,60.623
1003922881,1467460725,109,183,30.055,55.351
1043206329,1467460725,3628,4227,0.072,2.383
1033353487,1467460725,51,66,4.5,10.869
1033297429,1467460725,455,798,28.123,48.354
1043215882,1467460725,184,304,24.539,44.271
1043218654,1467460725,51,61,42.541,49.214
1033184320,1467598870,260,590,0.61,8.37
1003862566,1467598870,53,53,36.849,66.368
1013179860,1467598870,93,112,20.634,27.901
1003903121,1467598870,32,70,25.929,33.099
1023309747,1467687822,32,58,6.052,18.945
1033532585,1467687822,315,651,4.899,20.612
1003910712,1467763458,25,201,4.562,8.075
1003922881,1477743250,166,694,0.0,0.0
1003224155,1477873610,134,139,0.0,0.0
1003862566,1477873610,117,123,39.22,71.131
1043232879,1477873610,420,478,13.368,39.579
1043205008,1477873610,39,53,36.226,52.627
1013991850,1477962223,109,114,17.982,42.6
1023094851,1477962223,73,74,35.486,59.611
1013936079,1487093225,37,73,20.616,22.129
1033187810,1487604609,184,284,32.236,44.078
1023076882,1487604609,81,143,34.371,40.217
1023078243,1487604609,318,333,16.826,41.547
1013958776,1487604609,543,767,32.992,46.37
1013962687,1487604609,68,68,29.706,57.325
1023019429,1487604609,78,106,36.962,43.74
1003854258,1487604609,53,66,48.167,54.79
1043351471,1487604609,97,123,28.35,44.385
1003198359,1487604609,140,142,32.035,46.831
1003112277,1487604609,48,82,34.073,36.089
1003075862,1487604609,78,116,33.767,48.609
1003991167,1487604609,99,151,39.51,47.86
1033326335,1487604609,48,74,37.838,58.533
1033311196,1487604609,148,224,39.643,51.452
1043232879,1487604609,95,96,50.0,63.006
1043281710,1487604609,489,2323,0.167,2.973
1023434248,1487654927,24,66,23.197,48.915
1013991850,1487654927,88,88,27.886,53.255
1023094851,1487654927,60,62,33.565,59.647
1013233279,1487654927,179,195,22.446,53.991
1013179860,1487654927,178,187,21.545,38.602
1033313127,1487654927,56,81,31.494,61.003
1033184320,1487692166,74,154,14.13,22.079
1023245602,1497700231,38,53,21.453,44.685
1013936079,1497700231,62,104,26.231,34.352
1003013160,1497700231,45,60,42.35,56.368
1033246640,1497725873,309,379,18.528,40.711
1043232879,1497725873,625,682,9.361,32.271
1043250186,1497791420,118,134,5.448,22.647
1003819772,1497791420,78,78,8.59,28.758
1013013234,1497791420,117,117,15.624,49.157
1023337979,1497791420,64,66,18.045,58.608
1033215157,1497791420,62,62,8.435,38.197
1013973387,1497827364,114,326,9.991,40.389
1013991850,1497827364,180,187,29.401,63.123
1023094851,1497827364,93,97,30.763,63.46
1013936079,1497828321,27,59,20.576,18.347
1033297429,1497828321,40,61,32.246,37.122
1043281710,1497828321,26,53,39.434,49.444
1003013160,1497828321,27,54,33.185,36.578
1003991167,1497828321,1168,3536,0.0,0.0
1013273044,1508117722,66,67,25.164,39.866
1043232879,1508117722,269,282,23.351,42.576
1003813874,1508247016,36,62,4.484,17.58
1003075862,1508866898,159,406,14.052,14.92
1013465699,1518302983,27,136,0.0,0.0
1033191986,1518346469,3773,7303,2.003,15.188
1023195807,1518346469,624,967,20.251,49.203
1023019429,1518346469,363,626,23.856,41.268
1003813874,1518346469,176,215,2.437,9.441
1003862566,1518346469,49,51,32.98,59.086
1033391008,1518346469,82,88,10.443,48.907
1033278429,1518346469,54,117,18.0,35.019
1033452495,1518346469,72,80,36.438,47.741
1043232879,1518346469,82,84,27.595,52.015
1033482393,1518398742,53,53,0.0,0.0
1013026806,1518398742,77,80,3.05,22.088
1023434248,1518411586,27,57,30.281,52.452
1003801937,1518952308,87,286,0.0,0.0
1043218654,1518998764,463,838,14.95,34.439
1003801937,1528053311,39,57,0.018,0.132
1003862566,1528126901,188,198,45.116,69.54
1043300288,1528126901,47,52,32.788,53.075
1043232879,1528126901,152,161,39.634,61.98
1003862566,1528281623,93,94,44.085,67.204
1033455761,1528281623,150,336,0.086,1.582
1023000999,1528422086,75,194,10.165,21.078
1033184320,1538114434,139,211,43.137,62.288
1033103551,1538114434,151,178,26.697,52.284
1023094851,1538114434,112,116,33.181,68.59
